"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Проверка открытия страницы ALL_DELETE","200","Проверка открытия страницы ALL_DELETE","","2026-06-29","broken","2026-06-29","","tests.MenuTest","tests.MenuTest","openAllDelete"
"Параметризованный тест проверяет обработку ошибок при создании автомобиля с некорректными данными: пустые значения, недопустимые типы двигателя, отрицательная цена, числовые значения в строковых полях","720","Создание автомобиля с невалидными данными [1] null, X5, Diesel, 10000","","2026-06-29","passed","2026-06-29","","tests.api.CarNegativeTest","tests.api.CarNegativeTest","createInvalidCarTest"
"","192","Множественные покупки одним пользователем [2] 2","","2026-06-29","broken","2026-06-29","","tests.ui.car.BuyCarTest","tests.ui.car.BuyCarTest","multiplePurchasesByUser"
"Проверка начисления денег несуществующему пользователю","840","API - Попытка начисления денег несуществующему пользователю","","2026-06-29","passed","2026-06-29","","tests.api.UserApiTest","tests.api.UserApiTest","addMoneyToNotExistingUser"
"Проверка сортировки списка пользователей","194","checkSortingByNumericField(String) Сортировка пользователей по полю ID","","2026-06-29","broken","2026-06-29","","tests.UserTest","tests.UserTest","checkSortingByNumericField"
"Тест проверяет покупку автомобиля с достаточными средствами","191","Успешная покупка автомобиля с достаточными средствами","","2026-06-29","broken","2026-06-29","","tests.ui.car.BuyCarTest","tests.ui.car.BuyCarTest","buyCarWithSufficientMoney"
"Проверка переходов по основным разделам сайта","192","checkOpeningPage(MenuOption) Проверка открытия страницы CARS_READ_ALL","","2026-06-29","broken","2026-06-29","","tests.MenuTest","tests.MenuTest","checkOpeningPage"
"Проверка получения списка пользователей","2358","API - Получение списка пользователей","","2026-06-29","passed","2026-06-29","","tests.api.UserApiTest","tests.api.UserApiTest","getUsers"
"Параметризованный тест проверяет обработку ошибок при создании автомобиля с некорректными данными: пустые значения, недопустимые типы двигателя, отрицательная цена, числовые значения в строковых полях","285","Создание автомобиля с невалидными данными [6] , X5, Diesel, 10000","","2026-06-29","passed","2026-06-29","","tests.api.CarNegativeTest","tests.api.CarNegativeTest","createInvalidCarTest"
"Тест проверяет возможность покупки несуществующего автомобиля","192","Ошибка при попытке купить несуществующий автомобиль","","2026-06-29","broken","2026-06-29","","tests.ui.car.BuyCarTest","tests.ui.car.BuyCarTest","buyNonExistentCar"
"Проверка переходов по основным разделам сайта","192","checkOpeningPage(MenuOption) Проверка открытия страницы USERS_CREATE_NEW","","2026-06-29","broken","2026-06-29","","tests.MenuTest","tests.MenuTest","checkOpeningPage"
"Тест параметризованный тест на создание автомобиля","189","Создание автомобилей с разными параметрами [2] Diesel, BMW, X5, 200000","","2026-06-29","broken","2026-06-29","","tests.ui.car.CreateCarTest","tests.ui.car.CreateCarTest","createCarWithVariousData"
"Удаление авто через страницу All DELETE с проверкой в БД","198","UI - Удаление автомобиля через страницу All DELETE","","2026-06-29","broken","2026-06-29","","tests.ui.car.CarDeleteTest","tests.ui.car.CarDeleteTest","deleteCarThroughUI"
"","201","Множественные покупки одним пользователем [1] 1","","2026-06-29","broken","2026-06-29","","tests.ui.car.BuyCarTest","tests.ui.car.BuyCarTest","multiplePurchasesByUser"
"Тест проверяет продажу автомобиля","191","Продажа автомобиля пользователем","","2026-06-29","broken","2026-06-29","","tests.ui.car.SellCarTest","tests.ui.car.SellCarTest","sellCarSuccess"
"Проверка переходов по основным разделам сайта","190","checkOpeningPage(MenuOption) Проверка открытия страницы CARS_BUY_OR_SELL_CAR","","2026-06-29","broken","2026-06-29","","tests.MenuTest","tests.MenuTest","checkOpeningPage"
"Проверка сообщения о некорректном вводе в поле email","198","Ввод невалидных данных в поле 'email' Ввод невалидных данных в поле email: test.com","","2026-06-29","broken","2026-06-29","","tests.LoginTest","tests.LoginTest","validateEmailInput"
"Проверка сортировки списка пользователей","191","checkSortingByTextField(String) Сортировка пользователей по полю First name","","2026-06-29","broken","2026-06-29","","tests.UserTest","tests.UserTest","checkSortingByTextField"
"Тест проверяет создание автомобиля с водородным двигателем (Audi A4)","564","Создание водородного автомобиля","","2026-06-29","passed","2026-06-29","","tests.api.CarCrudTest","tests.api.CarCrudTest","createPetrolCarTest"
"Проверка получения списка автомобилей пользователя, у пользователя  несколько машин","190","Получение списка автомобилей пользователя Получение списка автомобилей пользователя - машин у пользователя: 3","","2026-06-29","broken","2026-06-29","","tests.UserTest","tests.UserTest","readUserWithCars"
"Тест проверяет создание дорогого электромобиля (Tesla ModelX)","580","Создание дорогого автомобиля","","2026-06-29","passed","2026-06-29","","tests.api.CarCrudTest","tests.api.CarCrudTest","createExpensiveCarTest"
"Тест параметризованный тест на создание автомобиля","195","Создание автомобилей с разными параметрами [5] Hydrogenic, Lexus, LS, 350000","","2026-06-29","broken","2026-06-29","","tests.ui.car.CreateCarTest","tests.ui.car.CreateCarTest","createCarWithVariousData"
"Проверка создания пользователя с невалидными данными","190","Создание пользователя с невалидными данными Создание пользователя с невалидными данными - User(id=null, firstName=Ira, lastName=null, age=77, sex=FEMALE, money=229581.63)","","2026-06-29","broken","2026-06-29","","tests.UserTest","tests.UserTest","createInvalidUser"
"Проверка удаления несуществующего пользователя","1961","API - Попытка удаления несуществующего пользователя","","2026-06-29","passed","2026-06-29","","tests.api.UserApiTest","tests.api.UserApiTest","deleteNotExistingUser"
"Проверка сообщения о некорректном вводе в поле password","190","Ввод невалидных данных в поле 'email' Ввод невалидных данных в поле password: ok","","2026-06-29","broken","2026-06-29","","tests.LoginTest","tests.LoginTest","validatePasswordInput"
"","193","All POST - создание пользователя","","2026-06-29","broken","2026-06-29","","tests.AllPostTest","tests.AllPostTest","createUserFromAllPostPage"
"Проверка создания пользователя с невалидными данными","190","Создание пользователя с невалидными данными Создание пользователя с невалидными данными - User(id=null, firstName=Jamel, lastName=Huels, age=72, sex=null, money=221533.21)","","2026-06-29","broken","2026-06-29","","tests.UserTest","tests.UserTest","createInvalidUser"
"Тест параметризованный тест на создание автомобиля","190","Создание автомобилей с разными параметрами [1] CNG, Toyota, Camry, 100000","","2026-06-29","broken","2026-06-29","","tests.ui.car.CreateCarTest","tests.ui.car.CreateCarTest","createCarWithVariousData"
"Параметризованный тест проверяет создание автомобиля с разными комбинациями марки, модели, типа двигателя и цены, а также последующее успешное удаление созданного автомобиля","565","Создание и удаление автомобиля с различными параметрами Hyundai Elantra","","2026-06-29","passed","2026-06-29","","tests.api.CarApiTest","tests.api.CarApiTest","createAndDeleteCarTest"
"","205","All POST - выселение пользователя из дома","","2026-06-29","broken","2026-06-29","","tests.AllPostTest","tests.AllPostTest","evictUserFromHouseFromAllPostPage"
"Проверка сортировки списка пользователей","190","checkSortingByTextField(String) Сортировка пользователей по полю Last name","","2026-06-29","broken","2026-06-29","","tests.UserTest","tests.UserTest","checkSortingByTextField"
"Проверка негативной авторизации с невалидными данными","189","Негативная авторизация с некорректными кредами Негативный логин c email: user@pflb.ru, password: test","","2026-06-29","broken","2026-06-29","","tests.LoginTest","tests.LoginTest","negativeLoginWith"
"Параметризованный тест проверяет создание автомобиля с разными комбинациями марки, модели, типа двигателя и цены, а также последующее успешное удаление созданного автомобиля","555","Создание и удаление автомобиля с различными параметрами Toyota Corolla","","2026-06-29","passed","2026-06-29","","tests.api.CarApiTest","tests.api.CarApiTest","createAndDeleteCarTest"
"Проверка начисления отрицательной суммы","839","API - Попытка начисления денег пользователю, отрицательная сумма","","2026-06-29","passed","2026-06-29","","tests.api.UserApiTest","tests.api.UserApiTest","addInvalidMoneyToUser"
"Проверка переходов по основным разделам сайта","204","checkOpeningPage(MenuOption) Проверка открытия страницы USERS_READ_ALL","","2026-06-29","broken","2026-06-29","","tests.MenuTest","tests.MenuTest","checkOpeningPage"
"Параметризованный тест проверяет обработку ошибок при создании автомобиля с некорректными данными: пустые значения, недопустимые типы двигателя, отрицательная цена, числовые значения в строковых полях","292","Создание автомобиля с невалидными данными [2] BMW, null, Diesel, 10000","","2026-06-29","passed","2026-06-29","","tests.api.CarNegativeTest","tests.api.CarNegativeTest","createInvalidCarTest"
"Проверка добавления денег пользователю","192","Добавление денег пользователю","","2026-06-29","broken","2026-06-29","","tests.UserTest","tests.UserTest","addMoney"
"Проверка переходов по основным разделам сайта","190","checkOpeningPage(MenuOption) Проверка открытия страницы USERS_READ_WITH_CARS","","2026-06-29","broken","2026-06-29","","tests.MenuTest","tests.MenuTest","checkOpeningPage"
"Проверка успешной авторизации с валидными данными","200","Успешная авторизация с корректными кредами","","2026-06-29","broken","2026-06-29","","tests.LoginTest","tests.LoginTest","successLogin"
"","189","All POST - начисление денег пользователю","","2026-06-29","broken","2026-06-29","","tests.AllPostTest","tests.AllPostTest","addMoneyFromAllPostPage"
"Тест проверяет создание немецкого автомобиля (Mercedes E200)","546","Создание немецкого автомобиля","","2026-06-29","passed","2026-06-29","","tests.api.CarCrudTest","tests.api.CarCrudTest","createGermanCarTest"
"Параметризованный тест проверяет создание автомобиля с разными комбинациями марки, модели, типа двигателя и цены, а также последующее успешное удаление созданного автомобиля","573","Создание и удаление автомобиля с различными параметрами Audi A4","","2026-06-29","passed","2026-06-29","","tests.api.CarApiTest","tests.api.CarApiTest","createAndDeleteCarTest"
"Параметризованный тест проверяет обработку ошибок при создании автомобиля с некорректными данными: пустые значения, недопустимые типы двигателя, отрицательная цена, числовые значения в строковых полях","290","Создание автомобиля с невалидными данными [8] BMW, 123, Diesel, 10000","","2026-06-29","passed","2026-06-29","","tests.api.CarNegativeTest","tests.api.CarNegativeTest","createInvalidCarTest"
"Проверка негативной авторизации с невалидными данными","189","Негативная авторизация с некорректными кредами Негативный логин c email: test@test.com, password: test","","2026-06-29","broken","2026-06-29","","tests.LoginTest","tests.LoginTest","negativeLoginWith"
"Проверка создания пользователя с невалидными данными","190","Создание пользователя с невалидными данными Создание пользователя с невалидными данными - User(id=null, firstName=Fernando, lastName=Boehm, age=56, sex=MALE, money=null)","","2026-06-29","broken","2026-06-29","","tests.UserTest","tests.UserTest","createInvalidUser"
"Проверка изменения пользователя","958","API - Изменение пользователя","","2026-06-29","passed","2026-06-29","","tests.api.UserApiTest","tests.api.UserApiTest","changeUser"
"","197","All POST - отображение всех POST-форм","","2026-06-29","broken","2026-06-29","","tests.AllPostTest","tests.AllPostTest","checkAllPost"
"Тест параметризованный тест на создание автомобиля","196","Создание автомобилей с разными параметрами [4] PHEV, Audi, A8, 300000","","2026-06-29","broken","2026-06-29","","tests.ui.car.CreateCarTest","tests.ui.car.CreateCarTest","createCarWithVariousData"
