"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Параметризованный тест проверяет создание автомобиля с разными комбинациями марки, модели, типа двигателя и цены, а также последующее успешное удаление созданного автомобиля","520","Создание и удаление автомобиля с различными параметрами Toyota Corolla","","2026-06-30","passed","2026-06-30","","tests.api.CarApiTest","tests.api.CarApiTest","createAndDeleteCarTest"
"Тест параметризованный тест на создание автомобиля","2935","Создание автомобилей с разными параметрами [4] PHEV, Audi, A8, 300000","","2026-06-30","passed","2026-06-30","","tests.ui.car.CreateCarTest","tests.ui.car.CreateCarTest","createCarWithVariousData"
"Проверка отмены успешной авторизации с валидными данными","2850","Негативная авторизация с корректными кредами","","2026-06-30","passed","2026-06-30","","tests.LoginTest","tests.LoginTest","negativeLogin"
"Проверка создания пользователя с невалидными данными","4834","Создание пользователя с невалидными данными Создание пользователя с невалидными данными - User(id=null, firstName=Corrin, lastName=Kautzer, age=22, sex=null, money=817334.71)","","2026-06-30","passed","2026-06-30","","tests.UserTest","tests.UserTest","createInvalidUser"
"","16752","checkSortingByFixedTextField(String) Сортировка автомобилей по полю Engine Type","","2026-06-30","passed","2026-06-30","","tests.ui.car.CarSortTest","tests.ui.car.CarSortTest","checkSortingByFixedTextField"
"","10261","Множественные покупки одним пользователем [2] 2","","2026-06-30","passed","2026-06-30","","tests.ui.car.BuyCarTest","tests.ui.car.BuyCarTest","multiplePurchasesByUser"
"Проверка переходов по основным разделам сайта","3204","checkOpeningPage(MenuOption) Проверка открытия страницы USERS_READ_ALL","","2026-06-30","passed","2026-06-30","","tests.MenuTest","tests.MenuTest","checkOpeningPage"
"Параметризованный тест проверяет обработку ошибок при создании автомобиля с некорректными данными: пустые значения, недопустимые типы двигателя, отрицательная цена, числовые значения в строковых полях","261","Создание автомобиля с невалидными данными [2] BMW, null, Diesel, 10000","","2026-06-30","passed","2026-06-30","","tests.api.CarNegativeTest","tests.api.CarNegativeTest","createInvalidCarTest"
"Тест проверяет возможность покупки несуществующего автомобиля","4502","Ошибка при попытке купить несуществующий автомобиль","","2026-06-30","passed","2026-06-30","","tests.ui.car.BuyCarTest","tests.ui.car.BuyCarTest","buyNonExistentCar"
"Проверка сообщения о некорректном вводе в поле password","2340","Ввод невалидных данных в поле 'email' Ввод невалидных данных в поле password: loremipsum","","2026-06-30","passed","2026-06-30","","tests.LoginTest","tests.LoginTest","validatePasswordInput"
"Проверка создания пользователя с невалидными данными","257","API - Создание пользователя с невалидными данными Создание пользователя с невалидными данными - UserRq(id=null, age=null, firstName=Major, money=167787.58, secondName=Erdman, sex=FEMALE)","","2026-06-30","passed","2026-06-30","","tests.api.UserApiTest","tests.api.UserApiTest","createUserWithNullFields"
"Проверка создания пользователя с невалидными данными","262","API - Создание пользователя с невалидными данными Создание пользователя с невалидными данными - UserRq(id=null, age=26, firstName=Lorine, money=31987.97, secondName=null, sex=FEMALE)","","2026-06-30","passed","2026-06-30","","tests.api.UserApiTest","tests.api.UserApiTest","createUserWithNullFields"
"Тест проверяет создание автомобиля с дизельным двигателем (BMW X5)","530","Создание дизельного автомобиля","","2026-06-30","passed","2026-06-30","","tests.api.CarCrudTest","tests.api.CarCrudTest","createDieselCarTest"
"Проверка получения списка автомобилей пользователя, у пользователя  нет автомобиля","5293","Получение списка автомобилей пользователя (у пользователя нет машины)","","2026-06-30","passed","2026-06-30","","tests.UserTest","tests.UserTest","readUserWithNoCar"
"","6392","All POST - продажа автомобиля","","2026-06-30","passed","2026-06-30","","tests.AllPostTest","tests.AllPostTest","sellCarFromAllPostPage"
"Тест проверяет создание японского автомобиля (Toyota Camry)","526","Создание японского автомобиля","","2026-06-30","passed","2026-06-30","","tests.api.CarCrudTest","tests.api.CarCrudTest","createJapaneseCarTest"
"","16891","checkSortingByNumericField(String) Сортировка автомобилей по полю ID","","2026-06-30","passed","2026-06-30","","tests.ui.car.CarSortTest","tests.ui.car.CarSortTest","checkSortingByNumericField"
"Проверка получения списка автомобилей пользователя, у пользователя  несколько машин","5408","Получение списка автомобилей пользователя Получение списка автомобилей пользователя - машин у пользователя: 1","","2026-06-30","passed","2026-06-30","","tests.UserTest","tests.UserTest","readUserWithCars"
"Тест проверяет создание недорогого автомобиля (Lada Granta)","535","Создание дешевого автомобиля","","2026-06-30","passed","2026-06-30","","tests.api.CarCrudTest","tests.api.CarCrudTest","createCheapCarTest"
"Проверка получения имущества пользователя","1588","API - Получение имущества пользователя","","2026-06-30","passed","2026-06-30","","tests.api.UserApiTest","tests.api.UserApiTest","getUserInfo"
"Проверка сообщения о некорректном вводе в поле password","2350","Ввод невалидных данных в поле 'email' Ввод невалидных данных в поле password: ok","","2026-06-30","passed","2026-06-30","","tests.LoginTest","tests.LoginTest","validatePasswordInput"
"","5713","All POST - создание пользователя","","2026-06-30","passed","2026-06-30","","tests.AllPostTest","tests.AllPostTest","createUserFromAllPostPage"
