"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1","checkAllPost()","","2026-06-20","passed","2026-06-20","","tests.AllPostTest","tests.AllPostTest","checkAllPost"
"","561","API - Создание нового пользователя","","2026-06-20","passed","2026-06-20","","tests.api.UserApiTest","tests.api.UserApiTest","createUser"
"","267","createUserWithNullFields(UserRq) Создание пользователя с невалидными данными - UserRq(id=null, age=95, firstName=Augustus, money=null, secondName=Predovic, sex=MALE)","","2026-06-20","passed","2026-06-20","","tests.api.UserApiTest","tests.api.UserApiTest","createUserWithNullFields"
"","22774","checkSortingByField(String, boolean) Сортировка пользователей по полю Age","","2026-06-20","passed","2026-06-20","","tests.UserTest","tests.UserTest","checkSortingByField"
"","0","Запросить кредит","","2026-06-20","skipped","2026-06-20","","tests.UserTest","tests.UserTest","issueALoan"
"","2951","Негативная авторизация с некорректными кредами Негативный логин c email: test@test.com, password: test","","2026-06-20","passed","2026-06-20","","tests.LoginTest","tests.LoginTest","negativeLoginWith"
"","827","API - Попытка начисления денег пользователю, отрицательная сумма","","2026-06-20","passed","2026-06-20","","tests.api.UserApiTest","tests.api.UserApiTest","addInvalidMoneyToUser"
"","2408","Ввод невалидных данных в поле 'email' Ввод невалидных данных в поле password: loremipsum","","2026-06-20","passed","2026-06-20","","tests.LoginTest","tests.LoginTest","validatePasswordInput"
"","28645","checkSortingByFieldInDb(String, String) Сортировка пользователей по полю Last name","","2026-06-20","passed","2026-06-20","","tests.UserTest","tests.UserTest","checkSortingByFieldInDb"
"","14074","Создание нового пользователя","","2026-06-20","failed","2026-06-20","","tests.UserTest","tests.UserTest","createUser"
"","911","API - Начисление денег пользователю","","2026-06-20","passed","2026-06-20","","tests.api.UserApiTest","tests.api.UserApiTest","addMoneyToUser"
"","3278","checkDropDownUsers()","","2026-06-20","passed","2026-06-20","","tests.MainPageTest","tests.MainPageTest","checkDropDownUsers"
"","268","createUserWithNullFields(UserRq) Создание пользователя с невалидными данными - UserRq(id=null, age=77, firstName=Ralph, money=812913.69, secondName=null, sex=FEMALE)","","2026-06-20","passed","2026-06-20","","tests.api.UserApiTest","tests.api.UserApiTest","createUserWithNullFields"
"","21974","checkSortingByField(String, boolean) Сортировка пользователей по полю Sex","","2026-06-20","passed","2026-06-20","","tests.UserTest","tests.UserTest","checkSortingByField"
"","2964","Негативная авторизация с некорректными кредами Негативный логин c email: test@test.com, password: user","","2026-06-20","passed","2026-06-20","","tests.LoginTest","tests.LoginTest","negativeLoginWith"
"","23490","checkSortingByField(String, boolean) Сортировка пользователей по полю ID","","2026-06-20","passed","2026-06-20","","tests.UserTest","tests.UserTest","checkSortingByField"
"","2484","API - Изменение пользователя","","2026-06-20","passed","2026-06-20","","tests.api.UserApiTest","tests.api.UserApiTest","changeUser"
"","838","getNotExistingUserInfo()","","2026-06-20","passed","2026-06-20","","tests.api.UserApiTest","tests.api.UserApiTest","getNotExistingUserInfo"
"","4486","Добавление денег пользователю","","2026-06-20","passed","2026-06-20","","tests.UserTest","tests.UserTest","addMoney"
"","263","createUserWithNullFields(UserRq) Создание пользователя с невалидными данными - UserRq(id=null, age=null, firstName=Leoma, money=385846.49, secondName=Harber, sex=MALE)","","2026-06-20","passed","2026-06-20","","tests.api.UserApiTest","tests.api.UserApiTest","createUserWithNullFields"
"","22830","checkSortingByField(String, boolean) Сортировка пользователей по полю Money","","2026-06-20","passed","2026-06-20","","tests.UserTest","tests.UserTest","checkSortingByField"
"","270","getUserCars()","","2026-06-20","passed","2026-06-20","","tests.api.UserApiTest","tests.api.UserApiTest","getUserCars"
"","33584","checkSortingByFieldInDb(String, String) Сортировка пользователей по полю First name","","2026-06-20","passed","2026-06-20","","tests.UserTest","tests.UserTest","checkSortingByFieldInDb"
"","2019","API - Попытка удаления несуществующего пользователя","","2026-06-20","passed","2026-06-20","","tests.api.UserApiTest","tests.api.UserApiTest","deleteNotExistingUser"
"","839","API - Попытка изменения несуществующего пользователя","","2026-06-20","passed","2026-06-20","","tests.api.UserApiTest","tests.api.UserApiTest","changeNotExistingUserById"
"","843","API - Попытка получения несуществующего пользователя по id","","2026-06-20","passed","2026-06-20","","tests.api.UserApiTest","tests.api.UserApiTest","getNotExistingUserById"
"","2921","Негативная авторизация с корректными кредами","","2026-06-20","passed","2026-06-20","","tests.LoginTest","tests.LoginTest","negativeLogin"
"","1098","API - Получение пользователя по id","","2026-06-20","passed","2026-06-20","","tests.api.UserApiTest","tests.api.UserApiTest","getUserById"
"","3145","Успешная авторизация с корректными кредами","","2026-06-20","passed","2026-06-20","","tests.LoginTest","tests.LoginTest","successLogin"
"","1552","API - Удаление пользователя по id","","2026-06-20","passed","2026-06-20","","tests.api.UserApiTest","tests.api.UserApiTest","deleteUser"
"","2497","Ввод невалидных данных в поле 'email' Ввод невалидных данных в поле password: ok","","2026-06-20","passed","2026-06-20","","tests.LoginTest","tests.LoginTest","validatePasswordInput"
"","3211","Получение списка автомобилей пользователя","","2026-06-20","passed","2026-06-20","","tests.UserTest","tests.UserTest","readUserWithCar"
"","2502","Ввод невалидных данных в поле 'email' Ввод невалидных данных в поле email: test.com","","2026-06-20","passed","2026-06-20","","tests.LoginTest","tests.LoginTest","validateEmailInput"
"","2496","Ввод невалидных данных в поле 'email' Ввод невалидных данных в поле email: test","","2026-06-20","passed","2026-06-20","","tests.LoginTest","tests.LoginTest","validateEmailInput"
"","936","API - Попытка начисления денег несуществующему пользователю","","2026-06-20","passed","2026-06-20","","tests.api.UserApiTest","tests.api.UserApiTest","addMoneyToNotExistingUser"
"","280","createUserWithNullFields(UserRq) Создание пользователя с невалидными данными - UserRq(id=null, age=82, firstName=null, money=653233.96, secondName=Medhurst, sex=MALE)","","2026-06-20","passed","2026-06-20","","tests.api.UserApiTest","tests.api.UserApiTest","createUserWithNullFields"
"","2947","Негативная авторизация с некорректными кредами Негативный логин c email: user@pflb.ru, password: test","","2026-06-20","passed","2026-06-20","","tests.LoginTest","tests.LoginTest","negativeLoginWith"
"","3010","API - Получение списка пользователей","","2026-06-20","passed","2026-06-20","","tests.api.UserApiTest","tests.api.UserApiTest","getUsers"
