"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2992","Негативная авторизация с некорректными кредами Негативный логин c email: test@test.com, password: user","","2026-06-15","passed","2026-06-15","","tests.LoginTest","tests.LoginTest","negativeLoginWith"
"","186","checkAllPost()","","2026-06-15","broken","2026-06-15","","tests.AllPostTest","tests.AllPostTest","checkAllPost"
"","2916","Негативная авторизация с корректными кредами","","2026-06-15","passed","2026-06-15","","tests.LoginTest","tests.LoginTest","negativeLogin"
"","277","createUserWithNullFields(UserRq) Создание пользователя с невалидными данными - UserRq(id=null, age=63, firstName=null, money=540908.29, secondName=Mueller, sex=FEMALE)","","2026-06-15","passed","2026-06-15","","tests.api.UserApiTest","tests.api.UserApiTest","createUserWithNullFields"
"","268","createUserWithNullFields(UserRq) Создание пользователя с невалидными данными - UserRq(id=null, age=80, firstName=Chase, money=650604.02, secondName=null, sex=FEMALE)","","2026-06-15","passed","2026-06-15","","tests.api.UserApiTest","tests.api.UserApiTest","createUserWithNullFields"
"","2789","API - Получение списка пользователей","","2026-06-15","passed","2026-06-15","","tests.api.UserApiTest","tests.api.UserApiTest","getUsers"
"","2366","Ввод невалидных данных в поле 'email' Ввод невалидных данных в поле email: test.com","","2026-06-15","passed","2026-06-15","","tests.LoginTest","tests.LoginTest","validateEmailInput"
"","21669","checkSortingByField(String, boolean) Сортировка пользователей по полю Sex","","2026-06-15","passed","2026-06-15","","tests.UserTest","tests.UserTest","checkSortingByField"
"","12152","checkSortingByFieldInDb(String, String) Сортировка пользователей по полю First name","","2026-06-15","broken","2026-06-15","","tests.UserTest","tests.UserTest","checkSortingByFieldInDb"
"","559","API - Удаление пользователя по id","","2026-06-15","passed","2026-06-15","","tests.api.UserApiTest","tests.api.UserApiTest","deleteUser"
"","2957","Негативная авторизация с некорректными кредами Негативный логин c email: user@pflb.ru, password: test","","2026-06-15","passed","2026-06-15","","tests.LoginTest","tests.LoginTest","negativeLoginWith"
"","268","getUserInfo()","","2026-06-15","passed","2026-06-15","","tests.api.UserApiTest","tests.api.UserApiTest","getUserInfo"
"","3031","Негативная авторизация с некорректными кредами Негативный логин c email: test@test.com, password: test","","2026-06-15","passed","2026-06-15","","tests.LoginTest","tests.LoginTest","negativeLoginWith"
"","2362","Ввод невалидных данных в поле 'email' Ввод невалидных данных в поле password: ok","","2026-06-15","passed","2026-06-15","","tests.LoginTest","tests.LoginTest","validatePasswordInput"
"","3295","Добавление денег пользователю","","2026-06-15","broken","2026-06-15","","tests.UserTest","tests.UserTest","addMoney"
"","684","API - Создание нового пользователя","","2026-06-15","passed","2026-06-15","","tests.api.UserApiTest","tests.api.UserApiTest","createUser"
"","22161","checkSortingByField(String, boolean) Сортировка пользователей по полю Money","","2026-06-15","passed","2026-06-15","","tests.UserTest","tests.UserTest","checkSortingByField"
"","2787","API - Изменение пользователя","","2026-06-15","passed","2026-06-15","","tests.api.UserApiTest","tests.api.UserApiTest","changeUser"
"","22768","checkSortingByField(String, boolean) Сортировка пользователей по полю ID","","2026-06-15","passed","2026-06-15","","tests.UserTest","tests.UserTest","checkSortingByField"
"","3240","checkSortingByFieldInDb(String, String) Сортировка пользователей по полю Last name","","2026-06-15","broken","2026-06-15","","tests.UserTest","tests.UserTest","checkSortingByFieldInDb"
"","2394","Ввод невалидных данных в поле 'email' Ввод невалидных данных в поле password: loremipsum","","2026-06-15","passed","2026-06-15","","tests.LoginTest","tests.LoginTest","validatePasswordInput"
"","3755","Создание нового пользователя","","2026-06-15","broken","2026-06-15","","tests.UserTest","tests.UserTest","createUser"
"","904","API - Получение несуществующего пользователя по id","","2026-06-15","passed","2026-06-15","","tests.api.UserApiTest","tests.api.UserApiTest","getNotExistUserById"
"","3251","checkDropDownUsers()","","2026-06-15","passed","2026-06-15","","tests.MainPageTest","tests.MainPageTest","checkDropDownUsers"
"","22131","checkSortingByField(String, boolean) Сортировка пользователей по полю Age","","2026-06-15","passed","2026-06-15","","tests.UserTest","tests.UserTest","checkSortingByField"
"","2351","Ввод невалидных данных в поле 'email' Ввод невалидных данных в поле email: test","","2026-06-15","passed","2026-06-15","","tests.LoginTest","tests.LoginTest","validateEmailInput"
"","818","API - Получение пользователя по id","","2026-06-15","passed","2026-06-15","","tests.api.UserApiTest","tests.api.UserApiTest","getUserById"
"","269","getUserCars()","","2026-06-15","passed","2026-06-15","","tests.api.UserApiTest","tests.api.UserApiTest","getUserCars"
"","264","createUserWithNullFields(UserRq) Создание пользователя с невалидными данными - UserRq(id=null, age=null, firstName=Neville, money=835270.71, secondName=Mann, sex=MALE)","","2026-06-15","passed","2026-06-15","","tests.api.UserApiTest","tests.api.UserApiTest","createUserWithNullFields"
"","3097","Успешная авторизация с корректными кредами","","2026-06-15","passed","2026-06-15","","tests.LoginTest","tests.LoginTest","successLogin"
"","265","createUserWithNullFields(UserRq) Создание пользователя с невалидными данными - UserRq(id=null, age=53, firstName=Hilario, money=null, secondName=Reilly, sex=MALE)","","2026-06-15","passed","2026-06-15","","tests.api.UserApiTest","tests.api.UserApiTest","createUserWithNullFields"
