"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Тест проверяет создание автомобиля с дизельным двигателем (BMW X5)","2143","Создание дизельного автомобиля","","2026-06-30","passed","2026-06-30","","tests.api.CarCrudTest","tests.api.CarCrudTest","createDieselCarTest"
"","2310","Ввод невалидных данных в поле 'email' Ввод невалидных данных в поле email: test","","2026-06-30","passed","2026-06-30","","tests.LoginTest","tests.LoginTest","validateEmailInput"
"","3105","checkOpeningPage(String, String, String) Проверка открытия страницы AddMoneyPage","","2026-06-30","passed","2026-06-30","","tests.MenuTest","tests.MenuTest","checkOpeningPage"
"","0","Запросить кредит","","2026-06-30","skipped","2026-06-30","","tests.UserTest","tests.UserTest","issueALoan"
"","12144","createInvalidUser(User) Создание пользователя с невалидными данными - User(id=null, firstName=Michal, lastName=Crona, age=null, sex=FEMALE, money=681073.81)","","2026-06-30","passed","2026-06-30","","tests.UserTest","tests.UserTest","createInvalidUser"
"","1983","API - Попытка получения несуществующего пользователя по id","","2026-06-30","passed","2026-06-30","","tests.api.UserApiTest","tests.api.UserApiTest","getNotExistingUserById"
"","3219","checkOpeningPage(String, String, String) Проверка открытия страницы CreateUserPage","","2026-06-30","passed","2026-06-30","","tests.MenuTest","tests.MenuTest","checkOpeningPage"
"","35107","checkSortingByFixedTextField(String) Сортировка пользователей по полю Sex","","2026-06-30","passed","2026-06-30","","tests.UserTest","tests.UserTest","checkSortingByFixedTextField"
"","5949","API - Заселение и выселение пользователя из дома","","2026-06-30","passed","2026-06-30","","tests.api.AllPostApiTest","tests.api.AllPostApiTest","settleAndEvictUserInHouse"
"","5439","All POST - создание пользователя женского пола","","2026-06-30","passed","2026-06-30","","tests.AllPostTest","tests.AllPostTest","createFemaleUserFromAllPostPage"
"Тест проверяет создание нового автомобиля с валидными данными","12716","Создание нового автомобиля с валидными данными","","2026-06-30","passed","2026-06-30","","tests.ui.car.CreateCarTest","tests.ui.car.CreateCarTest","createCarWithValidData"
"","259","createUserWithNullFields(UserRq) Создание пользователя с невалидными данными - UserRq(id=null, age=87, firstName=Kip, money=227963.05, secondName=null, sex=MALE)","","2026-06-30","passed","2026-06-30","","tests.api.UserApiTest","tests.api.UserApiTest","createUserWithNullFields"
"","3979","API - Попытка начисления денег несуществующему пользователю","","2026-06-30","passed","2026-06-30","","tests.api.UserApiTest","tests.api.UserApiTest","addMoneyToNotExistingUser"
"Параметризованный тест проверяет создание автомобиля с разными комбинациями марки, модели, типа двигателя и цены, а также последующее успешное удаление созданного автомобиля","522","Создание и удаление автомобиля с различными параметрами Audi A4","","2026-06-30","passed","2026-06-30","","tests.api.CarApiTest","tests.api.CarApiTest","createAndDeleteCarTest"
"Тест проверяет покупку автомобиля с достаточными средствами","6431","Успешная покупка автомобиля с достаточными средствами","","2026-06-30","passed","2026-06-30","","tests.ui.car.BuyCarTest","tests.ui.car.BuyCarTest","buyCarWithSufficientMoney"
"Тест проверяет возможность покупки несуществующего автомобиля","4311","Ошибка при попытке купить несуществующий автомобиль","","2026-06-30","passed","2026-06-30","","tests.ui.car.BuyCarTest","tests.ui.car.BuyCarTest","buyNonExistentCar"
"","819","API - Получение пользователя по id","","2026-06-30","passed","2026-06-30","","tests.api.UserApiTest","tests.api.UserApiTest","getUserById"
"","2385","API - Создание дома","","2026-06-30","passed","2026-06-30","","tests.api.AllPostApiTest","tests.api.AllPostApiTest","createHouse"
"","30534","All POST - заселение пользователя в дом","","2026-06-30","passed","2026-06-30","","tests.AllPostTest","tests.AllPostTest","settleUserToHouseFromAllPostPage"
"Тест проверяет создание автомобиля с водородным двигателем (Audi A4)","2080","Создание водородного автомобиля","","2026-06-30","passed","2026-06-30","","tests.api.CarCrudTest","tests.api.CarCrudTest","createPetrolCarTest"
"","4306","Получение списка автомобилей пользователя (у пользователя 1 машина)","","2026-06-30","passed","2026-06-30","","tests.UserTest","tests.UserTest","readUserWithOneCar"
"","798","getNotExistingUserInfo()","","2026-06-30","passed","2026-06-30","","tests.api.UserApiTest","tests.api.UserApiTest","getNotExistingUserInfo"
"","12829","Ввод невалидных данных в поле 'email' Ввод невалидных данных в поле password: loremipsum","","2026-06-30","passed","2026-06-30","","tests.LoginTest","tests.LoginTest","validatePasswordInput"
"","5289","All POST - создание пользователя","","2026-06-30","passed","2026-06-30","","tests.AllPostTest","tests.AllPostTest","createUserFromAllPostPage"
"Параметризованный тест проверяет обработку ошибок при создании автомобиля с некорректными данными: пустые значения, недопустимые типы двигателя, отрицательная цена, числовые значения в строковых полях","1075","Создание автомобиля с невалидными данными [3] BMW, X5, null, 10000","","2026-06-30","passed","2026-06-30","","tests.api.CarNegativeTest","tests.api.CarNegativeTest","createInvalidCarTest"
"Тест проверяет создание немецкого автомобиля (Mercedes E200)","1164","Создание немецкого автомобиля","","2026-06-30","passed","2026-06-30","","tests.api.CarCrudTest","tests.api.CarCrudTest","createGermanCarTest"
"Проверка открытия страницы Read all houses и кнопки Reload","21311","testReadAllHousesPage()","","2026-06-30","failed","2026-06-30","","tests.AllHousesTest","tests.AllHousesTest","testReadAllHousesPage"
"","3136","checkOpeningPage(String, String, String) Проверка открытия страницы ReadUserWithCarsPage","","2026-06-30","passed","2026-06-30","","tests.MenuTest","tests.MenuTest","checkOpeningPage"
"Параметризованный тест проверяет обработку ошибок при создании автомобиля с некорректными данными: пустые значения, недопустимые типы двигателя, отрицательная цена, числовые значения в строковых полях","263","Создание автомобиля с невалидными данными [2] BMW, null, Diesel, 10000","","2026-06-30","passed","2026-06-30","","tests.api.CarNegativeTest","tests.api.CarNegativeTest","createInvalidCarTest"
"","795","API - Начисление денег пользователю","","2026-06-30","passed","2026-06-30","","tests.api.UserApiTest","tests.api.UserApiTest","addMoneyToUser"
"","2922","Негативная авторизация с некорректными кредами Негативный логин c email: test@test.com, password: user","","2026-06-30","passed","2026-06-30","","tests.LoginTest","tests.LoginTest","negativeLoginWith"
"","2323","Ввод невалидных данных в поле 'email' Ввод невалидных данных в поле email: test.com","","2026-06-30","passed","2026-06-30","","tests.LoginTest","tests.LoginTest","validateEmailInput"
"","15647","Получение списка автомобилей пользователя (у пользователя нет машины)","","2026-06-30","passed","2026-06-30","","tests.UserTest","tests.UserTest","readUserWithNoCar"
"","22398","Создание нового пользователя","","2026-06-30","failed","2026-06-30","","tests.UserTest","tests.UserTest","createUser"
"Тест параметризованный тест на создание автомобиля","10497","Создание автомобилей с разными параметрами [2] Diesel, BMW, X5, 200000","","2026-06-30","passed","2026-06-30","","tests.ui.car.CreateCarTest","tests.ui.car.CreateCarTest","createCarWithVariousData"
"Тест проверяет создание японского автомобиля (Toyota Camry)","2099","Создание японского автомобиля","","2026-06-30","passed","2026-06-30","","tests.api.CarCrudTest","tests.api.CarCrudTest","createJapaneseCarTest"
"","4796","createInvalidUser(User) Создание пользователя с невалидными данными - User(id=null, firstName=Reynaldo, lastName=Donnelly, age=81, sex=null, money=389970.44)","","2026-06-30","passed","2026-06-30","","tests.UserTest","tests.UserTest","createInvalidUser"
"","45047","checkSortingByNumericField(String) Сортировка пользователей по полю ID","","2026-06-30","passed","2026-06-30","","tests.UserTest","tests.UserTest","checkSortingByNumericField"
"Тест проверяет создание и последующее удаление автомобиля","2116","Удаление автомобиля","","2026-06-30","passed","2026-06-30","","tests.api.CarCrudTest","tests.api.CarCrudTest","deleteCarTest"
"","258","createUserWithNullFields(UserRq) Создание пользователя с невалидными данными - UserRq(id=null, age=93, firstName=null, money=358395.06, secondName=Murray, sex=MALE)","","2026-06-30","passed","2026-06-30","","tests.api.UserApiTest","tests.api.UserApiTest","createUserWithNullFields"
"Тест параметризованный тест на создание автомобиля","7846","Создание автомобилей с разными параметрами [3] Gasoline, Mercedes, E-Class, 250000","","2026-06-30","passed","2026-06-30","","tests.ui.car.CreateCarTest","tests.ui.car.CreateCarTest","createCarWithVariousData"
"Параметризованный тест проверяет обработку ошибок при создании автомобиля с некорректными данными: пустые значения, недопустимые типы двигателя, отрицательная цена, числовые значения в строковых полях","1064","Создание автомобиля с невалидными данными [8] BMW, 123, Diesel, 10000","","2026-06-30","passed","2026-06-30","","tests.api.CarNegativeTest","tests.api.CarNegativeTest","createInvalidCarTest"
"","3916","All POST - отображение всех POST-форм","","2026-06-30","passed","2026-06-30","","tests.AllPostTest","tests.AllPostTest","checkAllPost"
"","30725","checkSortingByNumericField(String) Сортировка пользователей по полю Age","","2026-06-30","passed","2026-06-30","","tests.UserTest","tests.UserTest","checkSortingByNumericField"
"","262","createUserWithNullFields(UserRq) Создание пользователя с невалидными данными - UserRq(id=null, age=89, firstName=Marcelene, money=null, secondName=Bogan, sex=MALE)","","2026-06-30","passed","2026-06-30","","tests.api.UserApiTest","tests.api.UserApiTest","createUserWithNullFields"
"","3099","checkOpeningPage(String, String, String) Проверка открытия страницы AllUsersPage","","2026-06-30","passed","2026-06-30","","tests.MenuTest","tests.MenuTest","checkOpeningPage"
"","261","getUserCars()","","2026-06-30","passed","2026-06-30","","tests.api.UserApiTest","tests.api.UserApiTest","getUserCars"
"Параметризованный тест проверяет создание автомобиля с разными комбинациями марки, модели, типа двигателя и цены, а также последующее успешное удаление созданного автомобиля","560","Создание и удаление автомобиля с различными параметрами Hyundai Elantra","","2026-06-30","passed","2026-06-30","","tests.api.CarApiTest","tests.api.CarApiTest","createAndDeleteCarTest"
"Тест проверяет создание недорогого автомобиля (Lada Granta)","2085","Создание дешевого автомобиля","","2026-06-30","passed","2026-06-30","","tests.api.CarCrudTest","tests.api.CarCrudTest","createCheapCarTest"
"","3171","API - Изменение пользователя","","2026-06-30","passed","2026-06-30","","tests.api.UserApiTest","tests.api.UserApiTest","changeUser"
"","10608","Добавление денег пользователю","","2026-06-30","passed","2026-06-30","","tests.UserTest","tests.UserTest","addMoney"
"","3028","Успешная авторизация с корректными кредами","","2026-06-30","passed","2026-06-30","","tests.LoginTest","tests.LoginTest","successLogin"
"Создание нового дома с базовыми параметрами","21163","createSimpleHouse()","","2026-06-30","failed","2026-06-30","","tests.HouseTest","tests.HouseTest","createSimpleHouse"
"","2622","API - Попытка удаления несуществующего пользователя","","2026-06-30","passed","2026-06-30","","tests.api.UserApiTest","tests.api.UserApiTest","deleteNotExistingUser"
"","4958","All POST - начисление денег пользователю","","2026-06-30","passed","2026-06-30","","tests.AllPostTest","tests.AllPostTest","addMoneyFromAllPostPage"
"","1426","API - Удаление пользователя по id","","2026-06-30","passed","2026-06-30","","tests.api.UserApiTest","tests.api.UserApiTest","deleteUser"
"Параметризованный тест проверяет создание автомобиля с разными комбинациями марки, модели, типа двигателя и цены, а также последующее успешное удаление созданного автомобиля","524","Создание и удаление автомобиля с различными параметрами Toyota Corolla","","2026-06-30","passed","2026-06-30","","tests.api.CarApiTest","tests.api.CarApiTest","createAndDeleteCarTest"
"","262","createUserWithNullFields(UserRq) Создание пользователя с невалидными данными - UserRq(id=null, age=null, firstName=Skye, money=736282.84, secondName=Mueller, sex=FEMALE)","","2026-06-30","passed","2026-06-30","","tests.api.UserApiTest","tests.api.UserApiTest","createUserWithNullFields"
"Тест проверяет множественную покупку автомобиля и сверяет статус код в каждой итерацииёё","15482","Проверка статуса после покупки","","2026-06-30","passed","2026-06-30","","tests.ui.car.BuyCarTest","tests.ui.car.BuyCarTest","checkStatusAfterPurchase"
"","13362","All POST - покупка автомобиля","","2026-06-30","passed","2026-06-30","","tests.AllPostTest","tests.AllPostTest","buyOrSellCarFromAllPostPage"
"Тест проверяет покупку автомобиля с недостаточными средствами","6551","Ошибка при покупке с недостаточными средствами","","2026-06-30","passed","2026-06-30","","tests.ui.car.BuyCarTest","tests.ui.car.BuyCarTest","buyCarWithInsufficientMoney"
"","6428","Множественные покупки одним пользователем [1] 1","","2026-06-30","passed","2026-06-30","","tests.ui.car.BuyCarTest","tests.ui.car.BuyCarTest","multiplePurchasesByUser"
