"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Проверка сообщения о некорректном вводе в поле email","2355","Ввод невалидных данных в поле 'email' Ввод невалидных данных в поле email: test","","2026-07-07","passed","2026-07-07","","tests.ui.login.LoginTest","tests.ui.login.LoginTest","validateEmailInput"
"Проверка негативной авторизации с невалидными данными","3093","Негативная авторизация с некорректными кредами Негативный логин c email: test@test.com, password: user","","2026-07-07","passed","2026-07-07","","tests.ui.login.LoginTest","tests.ui.login.LoginTest","negativeLoginWith"
"Параметризованный тест проверяет создание автомобиля с разными комбинациями марки, модели, типа двигателя и цены, а также последующее успешное удаление созданного автомобиля","1219","Создание и удаление автомобиля с различными параметрами BMW X3","","2026-07-07","passed","2026-07-07","","tests.api.car.CarApiTest","tests.api.car.CarApiTest","createAndDeleteCarTest"
"Создаем дом, пытаемся заселить несуществующего пользователя и ожидаем ошибку 404 без добавления жильца","1517","API - Ошибка при заселении несуществующего пользователя","","2026-07-07","passed","2026-07-07","","tests.api.allpost.AllPostApiTest","tests.api.allpost.AllPostApiTest","settleNonExistingUser"
"Проверка получения несуществующего пользователя","1482","API - Попытка получения несуществующего пользователя по id","","2026-07-07","passed","2026-07-07","","tests.api.user.UserApiTest","tests.api.user.UserApiTest","getNotExistingUserById"
"Тест параметризованный тест на создание автомобиля","2980","Создание автомобилей с разными параметрами [1] CNG, Toyota, Camry, 100000","","2026-07-07","passed","2026-07-07","","tests.ui.car.CreateCarTest","tests.ui.car.CreateCarTest","createCarWithVariousData"
"Тест проверяет множественную покупку автомобиля и сверяет статус код в каждой итерацииёё","6923","Проверка статуса после покупки","","2026-07-07","passed","2026-07-07","","tests.ui.car.BuyCarTest","tests.ui.car.BuyCarTest","checkStatusAfterPurchase"
"","20922","checkSortingByNumericField(String) Сортировка автомобилей по полю ID","","2026-07-07","passed","2026-07-07","","tests.ui.car.CarSortTest","tests.ui.car.CarSortTest","checkSortingByNumericField"
"В форме Create new house вводим валидные данные дома, ожидаем успешное создание с кодом 201 и проверяем наличие дома в БД","6595","All POST - создание дома","","2026-07-07","passed","2026-07-07","","tests.ui.allpost.AllPostTest","tests.ui.allpost.AllPostTest","createHouseFromAllPostPage"
"Проверка сообщения о некорректном вводе в поле password","2383","Ввод невалидных данных в поле 'email' Ввод невалидных данных в поле password: loremipsum","","2026-07-07","passed","2026-07-07","","tests.ui.login.LoginTest","tests.ui.login.LoginTest","validatePasswordInput"
"","20510","checkSortingByTextField(String) Сортировка автомобилей по полю Model","","2026-07-07","passed","2026-07-07","","tests.ui.car.CarSortTest","tests.ui.car.CarSortTest","checkSortingByTextField"
"Отправляем floorCount строкой вместо integer и ожидаем ошибку 400","598","API - Ошибка при создании дома с невалидными данными","","2026-07-07","passed","2026-07-07","","tests.api.allpost.AllPostApiTest","tests.api.allpost.AllPostApiTest","createHouseWithInvalidData"
"Проверка создания пользователя с невалидными данными","4958","Создание пользователя с невалидными данными Создание пользователя с невалидными данными - User(id=null, firstName=Murray, lastName=Klocko, age=41, sex=null, money=430720.38)","","2026-07-07","passed","2026-07-07","","tests.ui.user.UserTest","tests.ui.user.UserTest","createInvalidUser"
"Проверка создания пользователя с невалидными данными","605","API - Создание пользователя с невалидными данными Создание пользователя с невалидными данными - UserRq(id=null, age=50, firstName=null, money=324091.06, secondName=Waelchi, sex=MALE)","","2026-07-07","passed","2026-07-07","","tests.api.user.UserApiTest","tests.api.user.UserApiTest","createUserWithNullFields"
"Тест проверяет создание японского автомобиля (Toyota Camry)","1219","Создание японского автомобиля","","2026-07-07","passed","2026-07-07","","tests.api.car.CarCrudTest","tests.api.car.CarCrudTest","createJapaneseCarTest"
"Проверка изменения пользователя","1997","API - Изменение пользователя","","2026-07-07","passed","2026-07-07","","tests.api.user.UserApiTest","tests.api.user.UserApiTest","changeUser"
