"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Проверка отмены успешной авторизации с валидными данными","3106","Негативная авторизация с корректными кредами","","2026-06-30","passed","2026-06-30","","tests.LoginTest","tests.LoginTest","negativeLogin"
"Проверка создания пользователя с невалидными данными","296","API - Создание пользователя с невалидными данными Создание пользователя с невалидными данными - UserRq(id=null, age=11, firstName=Kerry, money=939106.74, secondName=null, sex=FEMALE)","","2026-06-30","passed","2026-06-30","","tests.api.UserApiTest","tests.api.UserApiTest","createUserWithNullFields"
"Проверка переходов по основным разделам сайта","3392","checkOpeningPage(MenuOption) Проверка открытия страницы CARS_CREATE_NEW","","2026-06-30","passed","2026-06-30","","tests.MenuTest","tests.MenuTest","checkOpeningPage"
"Параметризованный тест проверяет создание автомобиля с разными комбинациями марки, модели, типа двигателя и цены, а также последующее успешное удаление созданного автомобиля","585","Создание и удаление автомобиля с различными параметрами BMW X3","","2026-06-30","passed","2026-06-30","","tests.api.CarApiTest","tests.api.CarApiTest","createAndDeleteCarTest"
"Проверка успешной авторизации с валидными данными","3312","Успешная авторизация с корректными кредами","","2026-06-30","passed","2026-06-30","","tests.LoginTest","tests.LoginTest","successLogin"
"Тест параметризованный тест на создание автомобиля","3065","Создание автомобилей с разными параметрами [1] CNG, Toyota, Camry, 100000","","2026-06-30","passed","2026-06-30","","tests.ui.car.CreateCarTest","tests.ui.car.CreateCarTest","createCarWithVariousData"
"Проверка удаления пользователя по id","1584","API - Удаление пользователя по id","","2026-06-30","passed","2026-06-30","","tests.api.UserApiTest","tests.api.UserApiTest","deleteUser"
"Проверка создания нового пользователя","6703","Создание нового пользователя","","2026-06-30","passed","2026-06-30","","tests.UserTest","tests.UserTest","createUser"
"Тест проверяет создание и последующее удаление автомобиля","601","Удаление автомобиля","","2026-06-30","passed","2026-06-30","","tests.api.CarCrudTest","tests.api.CarCrudTest","deleteCarTest"
"Проверка переходов по основным разделам сайта","3364","checkOpeningPage(MenuOption) Проверка открытия страницы CARS_BUY_OR_SELL_CAR","","2026-06-30","passed","2026-06-30","","tests.MenuTest","tests.MenuTest","checkOpeningPage"
"Параметризованный тест проверяет обработку ошибок при создании автомобиля с некорректными данными: пустые значения, недопустимые типы двигателя, отрицательная цена, числовые значения в строковых полях","287","Создание автомобиля с невалидными данными [2] BMW, null, Diesel, 10000","","2026-06-30","passed","2026-06-30","","tests.api.CarNegativeTest","tests.api.CarNegativeTest","createInvalidCarTest"
"Проверка создания пользователя с невалидными данными","4997","Создание пользователя с невалидными данными Создание пользователя с невалидными данными - User(id=null, firstName=Jules, lastName=Dooley, age=30, sex=FEMALE, money=null)","","2026-06-30","passed","2026-06-30","","tests.UserTest","tests.UserTest","createInvalidUser"
"Параметризованный тест проверяет обработку ошибок при создании автомобиля с некорректными данными: пустые значения, недопустимые типы двигателя, отрицательная цена, числовые значения в строковых полях","291","Создание автомобиля с невалидными данными [6] , X5, Diesel, 10000","","2026-06-30","passed","2026-06-30","","tests.api.CarNegativeTest","tests.api.CarNegativeTest","createInvalidCarTest"
"Параметризованный тест проверяет обработку ошибок при создании автомобиля с некорректными данными: пустые значения, недопустимые типы двигателя, отрицательная цена, числовые значения в строковых полях","304","Создание автомобиля с невалидными данными [1] null, X5, Diesel, 10000","","2026-06-30","passed","2026-06-30","","tests.api.CarNegativeTest","tests.api.CarNegativeTest","createInvalidCarTest"
"Параметризованный тест проверяет обработку ошибок при создании автомобиля с некорректными данными: пустые значения, недопустимые типы двигателя, отрицательная цена, числовые значения в строковых полях","289","Создание автомобиля с невалидными данными [8] BMW, 123, Diesel, 10000","","2026-06-30","passed","2026-06-30","","tests.api.CarNegativeTest","tests.api.CarNegativeTest","createInvalidCarTest"
"Тест проверяет создание автомобиля с дизельным двигателем (BMW X5)","601","Создание дизельного автомобиля","","2026-06-30","passed","2026-06-30","","tests.api.CarCrudTest","tests.api.CarCrudTest","createDieselCarTest"
"Проверка создания пользователя с невалидными данными","4863","Создание пользователя с невалидными данными Создание пользователя с невалидными данными - User(id=null, firstName=null, lastName=Medhurst, age=88, sex=MALE, money=538002.16)","","2026-06-30","passed","2026-06-30","","tests.UserTest","tests.UserTest","createInvalidUser"
"Тест проверяет создание японского автомобиля (Toyota Camry)","593","Создание японского автомобиля","","2026-06-30","passed","2026-06-30","","tests.api.CarCrudTest","tests.api.CarCrudTest","createJapaneseCarTest"
"Проверка удаления пользователя, проживающего в доме","1764","Попытка удаления пользователя, проживающего в доме","","2026-06-30","passed","2026-06-30","","tests.api.UserApiTest","tests.api.UserApiTest","deleteUserLiveInHouse"
"Параметризованный тест проверяет создание автомобиля с разными комбинациями марки, модели, типа двигателя и цены, а также последующее успешное удаление созданного автомобиля","589","Создание и удаление автомобиля с различными параметрами Toyota Corolla","","2026-06-30","passed","2026-06-30","","tests.api.CarApiTest","tests.api.CarApiTest","createAndDeleteCarTest"
"Тест проверяет покупку автомобиля с достаточными средствами","7172","Успешная покупка автомобиля с достаточными средствами","","2026-06-30","passed","2026-06-30","","tests.ui.car.BuyCarTest","tests.ui.car.BuyCarTest","buyCarWithSufficientMoney"
"Проверка получения пользователя по id","903","API - Получение пользователя по id","","2026-06-30","passed","2026-06-30","","tests.api.UserApiTest","tests.api.UserApiTest","getUserById"
"","1573","API - Заселение и выселение пользователя из дома","","2026-06-30","passed","2026-06-30","","tests.api.AllPostApiTest","tests.api.AllPostApiTest","settleAndEvictUserInHouse"
"","7045","Множественные покупки одним пользователем [1] 1","","2026-06-30","passed","2026-06-30","","tests.ui.car.BuyCarTest","tests.ui.car.BuyCarTest","multiplePurchasesByUser"
"","10497","Множественные покупки одним пользователем [2] 2","","2026-06-30","passed","2026-06-30","","tests.ui.car.BuyCarTest","tests.ui.car.BuyCarTest","multiplePurchasesByUser"
"","16849","checkSortingByNumericField(String) Сортировка автомобилей по полю Price","","2026-06-30","passed","2026-06-30","","tests.ui.car.CarSortTest","tests.ui.car.CarSortTest","checkSortingByNumericField"
"Проверка удаления несуществующего пользователя","2056","API - Попытка удаления несуществующего пользователя","","2026-06-30","passed","2026-06-30","","tests.api.UserApiTest","tests.api.UserApiTest","deleteNotExistingUser"
"Параметризованный тест проверяет создание автомобиля с разными комбинациями марки, модели, типа двигателя и цены, а также последующее успешное удаление созданного автомобиля","596","Создание и удаление автомобиля с различными параметрами Hyundai Elantra","","2026-06-30","passed","2026-06-30","","tests.api.CarApiTest","tests.api.CarApiTest","createAndDeleteCarTest"
"Проверка сообщения о некорректном вводе в поле email","2452","Ввод невалидных данных в поле 'email' Ввод невалидных данных в поле email: test","","2026-06-30","passed","2026-06-30","","tests.LoginTest","tests.LoginTest","validateEmailInput"
"","16763","checkSortingByFixedTextField(String) Сортировка автомобилей по полю Engine Type","","2026-06-30","passed","2026-06-30","","tests.ui.car.CarSortTest","tests.ui.car.CarSortTest","checkSortingByFixedTextField"
"Проверка создания нового пользователя","590","API - Создание нового пользователя","","2026-06-30","passed","2026-06-30","","tests.api.UserApiTest","tests.api.UserApiTest","createUser"
"","6135","All POST - создание дома","","2026-06-30","passed","2026-06-30","","tests.AllPostTest","tests.AllPostTest","createHouseFromAllPostPage"
"Проверка создания пользователя с невалидными данными","4846","Создание пользователя с невалидными данными Создание пользователя с невалидными данными - User(id=null, firstName=Keven, lastName=null, age=73, sex=FEMALE, money=231818.64)","","2026-06-30","passed","2026-06-30","","tests.UserTest","tests.UserTest","createInvalidUser"
"","2019","Получение списка автомобилей","","2026-06-30","passed","2026-06-30","","tests.api.CarCrudTest","tests.api.CarCrudTest","getCars"
"Проверка переходов по основным разделам сайта","3269","checkOpeningPage(MenuOption) Проверка открытия страницы USERS_ISSUE_LOAN","","2026-06-30","passed","2026-06-30","","tests.MenuTest","tests.MenuTest","checkOpeningPage"
"Проверка добавления денег пользователю","5121","Добавление денег пользователю","","2026-06-30","passed","2026-06-30","","tests.UserTest","tests.UserTest","addMoney"
"","592","Получение дома по ID","","2026-06-30","passed","2026-06-30","","tests.api.HouseCrudTest","tests.api.HouseCrudTest","getHouseTest"
"","6080","Получение списка домов","","2026-06-30","passed","2026-06-30","","tests.api.HouseCrudTest","tests.api.HouseCrudTest","getHousesTest"
"Тест параметризованный тест на создание автомобиля","2908","Создание автомобилей с разными параметрами [2] Diesel, BMW, X5, 200000","","2026-06-30","passed","2026-06-30","","tests.ui.car.CreateCarTest","tests.ui.car.CreateCarTest","createCarWithVariousData"
"Тест проверяет создание немецкого автомобиля (Mercedes E200)","585","Создание немецкого автомобиля","","2026-06-30","passed","2026-06-30","","tests.api.CarCrudTest","tests.api.CarCrudTest","createGermanCarTest"
"Проверка сортировки списка пользователей","23460","checkSortingByTextField(String) Сортировка пользователей по полю First name","","2026-06-30","passed","2026-06-30","","tests.UserTest","tests.UserTest","checkSortingByTextField"
"Тест проверяет возможность покупки несуществующего автомобиля","4783","Ошибка при попытке купить несуществующий автомобиль","","2026-06-30","passed","2026-06-30","","tests.ui.car.BuyCarTest","tests.ui.car.BuyCarTest","buyNonExistentCar"
"Проверка получения списка автомобилей пользователя, у пользователя  несколько машин","10508","Получение списка автомобилей пользователя Получение списка автомобилей пользователя - машин у пользователя: 5","","2026-06-30","passed","2026-06-30","","tests.UserTest","tests.UserTest","readUserWithCars"
"Проверка получения имущества несуществующего пользователя","890","API - Получение имущества несуществующего пользователя","","2026-06-30","passed","2026-06-30","","tests.api.UserApiTest","tests.api.UserApiTest","getNotExistingUserInfo"
"Проверка создания пользователя с невалидными данными","291","API - Создание пользователя с невалидными данными Создание пользователя с невалидными данными - UserRq(id=null, age=64, firstName=Lance, money=null, secondName=Hackett, sex=FEMALE)","","2026-06-30","passed","2026-06-30","","tests.api.UserApiTest","tests.api.UserApiTest","createUserWithNullFields"
"Проверка переходов по основным разделам сайта","3254","checkOpeningPage(MenuOption) Проверка открытия страницы USERS_BUY_OR_SELL_CAR","","2026-06-30","passed","2026-06-30","","tests.MenuTest","tests.MenuTest","checkOpeningPage"
"","3383","All POST - отображение всех POST-форм","","2026-06-30","passed","2026-06-30","","tests.AllPostTest","tests.AllPostTest","checkAllPost"
"Проверка открытия страницы ALL_POST","3392","Проверка открытия страницы ALL_POST","","2026-06-30","passed","2026-06-30","","tests.MenuTest","tests.MenuTest","openAllPost"
"Проверка сообщения о некорректном вводе в поле email","2571","Ввод невалидных данных в поле 'email' Ввод невалидных данных в поле email: test.com","","2026-06-30","passed","2026-06-30","","tests.LoginTest","tests.LoginTest","validateEmailInput"
"Удаление дома через страницу All DELETE с проверкой в БД","6152","UI - Удаление дома через страницу All DELETE","","2026-06-30","passed","2026-06-30","","tests.ui.house.HouseDeleteTest","tests.ui.house.HouseDeleteTest","deleteHouseThroughUI"
"","14049","Множественные покупки одним пользователем [3] 3","","2026-06-30","passed","2026-06-30","","tests.ui.car.BuyCarTest","tests.ui.car.BuyCarTest","multiplePurchasesByUser"
"","22336","All POST - заселение пользователя в дом","","2026-06-30","passed","2026-06-30","","tests.AllPostTest","tests.AllPostTest","settleUserToHouseFromAllPostPage"
"Проверка переходов по основным разделам сайта","3239","checkOpeningPage(MenuOption) Проверка открытия страницы CARS_READ_ALL","","2026-06-30","passed","2026-06-30","","tests.MenuTest","tests.MenuTest","checkOpeningPage"
