"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Проверка негативной авторизации с невалидными данными","2965","Негативная авторизация с некорректными кредами Негативный логин c email: user@pflb.ru, password: test","","2026-07-07","passed","2026-07-07","","tests.LoginTest","tests.LoginTest","negativeLoginWith"
"Проверка получения имущества пользователя","1583","API - Получение имущества пользователя","","2026-07-07","passed","2026-07-07","","tests.api.UserApiTest","tests.api.UserApiTest","getUserInfo"
"Проверка изменения несуществующего пользователя","784","API - Попытка изменения несуществующего пользователя","","2026-07-07","passed","2026-07-07","","tests.api.UserApiTest","tests.api.UserApiTest","changeNotExistingUserById"
"Параметризованный тест проверяет создание автомобиля с разными комбинациями марки, модели, типа двигателя и цены, а также последующее успешное удаление созданного автомобиля","523","Создание и удаление автомобиля с различными параметрами Audi A4","","2026-07-07","passed","2026-07-07","","tests.api.CarApiTest","tests.api.CarApiTest","createAndDeleteCarTest"
"Тест проверяет создание электромобиля (Tesla Model3)","538","Создание электрического автомобиля","","2026-07-07","passed","2026-07-07","","tests.api.CarCrudTest","tests.api.CarCrudTest","createElectricCarTest"
"","6597","Множественные покупки одним пользователем [1] 1","","2026-07-07","passed","2026-07-07","","tests.ui.car.BuyCarTest","tests.ui.car.BuyCarTest","multiplePurchasesByUser"
"Тест проверяет продажу автомобиля","7736","Продажа автомобиля пользователем","","2026-07-07","passed","2026-07-07","","tests.ui.car.SellCarTest","tests.ui.car.SellCarTest","sellCarSuccess"
"Проверка выдачи кредита пользователю","0","Выдача кредита пользователю","","2026-07-07","skipped","2026-07-07","","tests.UserTest","tests.UserTest","issueALoan"
"Проверка переходов по основным разделам сайта","3266","checkOpeningPage(MenuOption) Проверка открытия страницы CARS_CREATE_NEW","","2026-07-07","passed","2026-07-07","","tests.MenuTest","tests.MenuTest","checkOpeningPage"
"Проверка создания пользователя с невалидными данными","4883","Создание пользователя с невалидными данными Создание пользователя с невалидными данными - User(id=null, firstName=Kurtis, lastName=Brown, age=80, sex=MALE, money=null)","","2026-07-07","passed","2026-07-07","","tests.UserTest","tests.UserTest","createInvalidUser"
"Тест параметризованный тест на создание автомобиля","2869","Создание автомобилей с разными параметрами [5] Hydrogenic, Lexus, LS, 350000","","2026-07-07","passed","2026-07-07","","tests.ui.car.CreateCarTest","tests.ui.car.CreateCarTest","createCarWithVariousData"
"Проверка создания пользователя с невалидными данными","4892","Создание пользователя с невалидными данными Создание пользователя с невалидными данными - User(id=null, firstName=Romana, lastName=Durgan, age=null, sex=MALE, money=165206.61)","","2026-07-07","passed","2026-07-07","","tests.UserTest","tests.UserTest","createInvalidUser"
"Проверка негативной авторизации с невалидными данными","2901","Негативная авторизация с некорректными кредами Негативный логин c email: test@test.com, password: test","","2026-07-07","passed","2026-07-07","","tests.LoginTest","tests.LoginTest","negativeLoginWith"
"","561","Изменение дома","","2026-07-07","passed","2026-07-07","","tests.api.HouseCrudTest","tests.api.HouseCrudTest","updateHouseTest"
"","5395","All POST - покупка автомобиля","","2026-07-07","passed","2026-07-07","","tests.AllPostTest","tests.AllPostTest","buyOrSellCarFromAllPostPage"
"Проверка создания пользователя с невалидными данными","258","API - Создание пользователя с невалидными данными Создание пользователя с невалидными данными - UserRq(id=null, age=40, firstName=Tracey, money=null, secondName=Kihn, sex=MALE)","","2026-07-07","passed","2026-07-07","","tests.api.UserApiTest","tests.api.UserApiTest","createUserWithNullFields"
"Параметризованный тест проверяет обработку ошибок при создании автомобиля с некорректными данными: пустые значения, недопустимые типы двигателя, отрицательная цена, числовые значения в строковых полях","263","Создание автомобиля с невалидными данными [2] BMW, null, Diesel, 10000","","2026-07-07","passed","2026-07-07","","tests.api.CarNegativeTest","tests.api.CarNegativeTest","createInvalidCarTest"
"Проверка сортировки списка пользователей","35236","checkSortingByFixedTextField(String) Сортировка пользователей по полю Sex","","2026-07-07","passed","2026-07-07","","tests.UserTest","tests.UserTest","checkSortingByFixedTextField"
"Проверка переходов по основным разделам сайта","3258","checkOpeningPage(MenuOption) Проверка открытия страницы USERS_ISSUE_LOAN","","2026-07-07","passed","2026-07-07","","tests.MenuTest","tests.MenuTest","checkOpeningPage"
"Проверка сортировки списка пользователей","28640","checkSortingByTextField(String) Сортировка пользователей по полю First name","","2026-07-07","passed","2026-07-07","","tests.UserTest","tests.UserTest","checkSortingByTextField"
"Проверка добавления денег пользователю","4639","Добавление денег пользователю","","2026-07-07","passed","2026-07-07","","tests.UserTest","tests.UserTest","addMoney"
"Проверка начисления денег несуществующему пользователю","795","API - Попытка начисления денег несуществующему пользователю","","2026-07-07","passed","2026-07-07","","tests.api.UserApiTest","tests.api.UserApiTest","addMoneyToNotExistingUser"
"Проверка начисления денег пользователю","799","API - Начисление денег пользователю","","2026-07-07","passed","2026-07-07","","tests.api.UserApiTest","tests.api.UserApiTest","addMoneyToUser"
"Тест проверяет возможность покупки несуществующего автомобиля","4512","Ошибка при попытке купить несуществующий автомобиль","","2026-07-07","passed","2026-07-07","","tests.ui.car.BuyCarTest","tests.ui.car.BuyCarTest","buyNonExistentCar"
"Тест проверяет создание автомобиля с водородным двигателем (Audi A4)","534","Создание водородного автомобиля","","2026-07-07","passed","2026-07-07","","tests.api.CarCrudTest","tests.api.CarCrudTest","createPetrolCarTest"
"Проверка успешной авторизации с валидными данными","3050","Успешная авторизация с корректными кредами","","2026-07-07","passed","2026-07-07","","tests.LoginTest","tests.LoginTest","successLogin"
"Тест проверяет создание дорогого электромобиля (Tesla ModelX)","531","Создание дорогого автомобиля","","2026-07-07","passed","2026-07-07","","tests.api.CarCrudTest","tests.api.CarCrudTest","createExpensiveCarTest"
