"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Проверка переходов по основным разделам сайта","3465","checkOpeningPage(MenuOption) Проверка открытия страницы USERS_READ_WITH_CARS","","2026-08-03","passed","2026-08-03","","tests.ui.menu.MenuTest","tests.ui.menu.MenuTest","checkOpeningPage"
"Проверка сообщения о некорректном вводе в поле email","2597","Ввод невалидных данных в поле 'email' Ввод невалидных данных в поле email: test.com","","2026-08-03","passed","2026-08-03","","tests.ui.login.LoginTest","tests.ui.login.LoginTest","validateEmailInput"
"Проверка удаления несуществующего пользователя","3007","API - Попытка удаления несуществующего пользователя","","2026-08-03","passed","2026-08-03","","tests.api.user.UserApiTest","tests.api.user.UserApiTest","deleteNotExistingUser"
"Параметризованный тест проверяет обработку ошибок при создании автомобиля с некорректными данными: пустые значения, недопустимые типы двигателя, отрицательная цена, числовые значения в строковых полях","672","Создание автомобиля с невалидными данными [3] BMW, X5, null, 10000","","2026-08-03","passed","2026-08-03","","tests.api.car.CarNegativeTest","tests.api.car.CarNegativeTest","createInvalidCarTest"
"Параметризованный тест проверяет обработку ошибок при создании автомобиля с некорректными данными: пустые значения, недопустимые типы двигателя, отрицательная цена, числовые значения в строковых полях","680","Создание автомобиля с невалидными данными [1] null, X5, Diesel, 10000","","2026-08-03","passed","2026-08-03","","tests.api.car.CarNegativeTest","tests.api.car.CarNegativeTest","createInvalidCarTest"
"Проверка переходов по основным разделам сайта","3307","checkOpeningPage(MenuOption) Проверка открытия страницы CARS_BUY_OR_SELL_CAR","","2026-08-03","passed","2026-08-03","","tests.ui.menu.MenuTest","tests.ui.menu.MenuTest","checkOpeningPage"
"Проверка получения списка автомобилей пользователя, у пользователя несколько машин","13646","Получение списка автомобилей пользователя Получение списка автомобилей пользователя - машин у пользователя: 3","","2026-08-03","passed","2026-08-03","","tests.ui.user.UserTest","tests.ui.user.UserTest","readUserWithCars"
"Тест проверяет создание и последующее удаление автомобиля","1350","Удаление автомобиля","","2026-08-03","passed","2026-08-03","","tests.api.car.CarCrudTest","tests.api.car.CarCrudTest","deleteCarTest"
"Проверка создания пользователя с невалидными данными","652","API - Создание пользователя с невалидными данными Создание пользователя с невалидными данными - UserRq(id=null, age=null, firstName=Lakiesha, money=566080.55, secondName=Kihn, sex=FEMALE)","","2026-08-03","passed","2026-08-03","","tests.api.user.UserApiTest","tests.api.user.UserApiTest","createInvalidUser"
"Тест проверяет создание электромобиля (Tesla Model3)","1376","Создание электрического автомобиля","","2026-08-03","passed","2026-08-03","","tests.api.car.CarCrudTest","tests.api.car.CarCrudTest","createElectricCarTest"
"Проверка переходов по основным разделам сайта","3266","checkOpeningPage(MenuOption) Проверка открытия страницы USERS_SETTLE_TO_HOUSE","","2026-08-03","passed","2026-08-03","","tests.ui.menu.MenuTest","tests.ui.menu.MenuTest","checkOpeningPage"
"В форме Create new house вводим отрицательную цену дома и ожидаем ошибку валидации без успешного создания","17441","All POST - ошибка при создании дома с невалидной ценой","","2026-08-03","passed","2026-08-03","","tests.ui.allpost.AllPostTest","tests.ui.allpost.AllPostTest","createHouseWithInvalidPriceFromAllPostPage"
"Создаём пользователя, создаём авто, покупаем авто, продаём авто и проверяем, что авто больше не в списке пользователя","3328","API - Продажа автомобиля: проверка удаления авто из имущества пользователя","","2026-08-03","passed","2026-08-03","","tests.api.car.SellCarApiTest","tests.api.car.SellCarApiTest","sellCarTest"
"Тест проверяет, что после покупки авто деньги пользователя уменьшиваются на стоимость авто","2386","API - Покупка авто проверяет уменьшение баланса","","2026-08-03","passed","2026-08-03","","tests.api.car.BuyCarApiTest","tests.api.car.BuyCarApiTest","buyCarCheckBalanceTest"
"Тест проверяет создание дорогого электромобиля (Tesla ModelX)","1346","Создание дорогого автомобиля","","2026-08-03","passed","2026-08-03","","tests.api.car.CarCrudTest","tests.api.car.CarCrudTest","createExpensiveCarTest"
"Проверка сортировки списка автомобилей","21218","checkSortingByTextField(String) Сортировка автомобилей по полю Mark","","2026-08-03","passed","2026-08-03","","tests.ui.car.CarSortTest","tests.ui.car.CarSortTest","checkSortingByTextField"
"Проверка изменения пользователя","2030","API - Изменение пользователя","","2026-08-03","passed","2026-08-03","","tests.api.user.UserApiTest","tests.api.user.UserApiTest","changeUser"
"Проверка переходов по основным разделам сайта","3464","checkOpeningPage(MenuOption) Проверка открытия страницы USERS_READ_ALL","","2026-08-03","passed","2026-08-03","","tests.ui.menu.MenuTest","tests.ui.menu.MenuTest","checkOpeningPage"
"Проверка открытия страницы ALL_DELETE","3309","Проверка открытия страницы ALL_DELETE","","2026-08-03","passed","2026-08-03","","tests.ui.menu.MenuTest","tests.ui.menu.MenuTest","openAllDelete"
