"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Тест проверяет создание и последующее удаление автомобиля","1690","Удаление автомобиля","","2026-07-08","passed","2026-07-08","","tests.api.car.CarCrudTest","tests.api.car.CarCrudTest","deleteCarTest"
"Проверка сортировки списка пользователей","39799","checkSortingByNumericField(String) Сортировка пользователей по полю ID","","2026-07-08","passed","2026-07-08","","tests.ui.user.UserTest","tests.ui.user.UserTest","checkSortingByNumericField"
"","6614","All POST - создание пользователя женского пола","","2026-07-08","passed","2026-07-08","","tests.ui.allpost.AllPostTest","tests.ui.allpost.AllPostTest","createFemaleUserFromAllPostPage"
"Проверка открытия страницы Read all houses и кнопки Reload","28774","testReadAllHousesPage()","","2026-07-08","passed","2026-07-08","","tests.ui.house.AllHousesTest","tests.ui.house.AllHousesTest","testReadAllHousesPage"
"Тест проверяет создание автомобиля с дизельным двигателем (BMW X5)","1717","Создание дизельного автомобиля","","2026-07-08","passed","2026-07-08","","tests.api.car.CarCrudTest","tests.api.car.CarCrudTest","createDieselCarTest"
"Параметризованный тест проверяет создание автомобиля с разными комбинациями марки, модели, типа двигателя и цены, а также последующее успешное удаление созданного автомобиля","1701","Создание и удаление автомобиля с различными параметрами Hyundai Elantra","","2026-07-08","passed","2026-07-08","","tests.api.car.CarApiTest","tests.api.car.CarApiTest","createAndDeleteCarTest"
"Тест проверяет создание электромобиля (Tesla Model3)","1691","Создание электрического автомобиля","","2026-07-08","passed","2026-07-08","","tests.api.car.CarCrudTest","tests.api.car.CarCrudTest","createElectricCarTest"
"","8408","All POST - продажа автомобиля","","2026-07-08","passed","2026-07-08","","tests.ui.allpost.AllPostTest","tests.ui.allpost.AllPostTest","sellCarFromAllPostPage"
"Проверка сообщения о некорректном вводе в поле email","3192","Ввод невалидных данных в поле 'email' Ввод невалидных данных в поле email: test","","2026-07-08","passed","2026-07-08","","tests.ui.login.LoginTest","tests.ui.login.LoginTest","validateEmailInput"
"Проверка переходов по основным разделам сайта","4335","checkOpeningPage(MenuOption) Проверка открытия страницы CARS_READ_ALL","","2026-07-08","passed","2026-07-08","","tests.ui.menu.MenuTest","tests.ui.menu.MenuTest","checkOpeningPage"
"Тест параметризованный тест на создание автомобиля","4071","Создание автомобилей с разными параметрами [1] CNG, Toyota, Camry, 100000","","2026-07-08","passed","2026-07-08","","tests.ui.car.CreateCarTest","tests.ui.car.CreateCarTest","createCarWithVariousData"
"","1298","Получение дома по ID","","2026-07-08","passed","2026-07-08","","tests.api.house.HouseCrudTest","tests.api.house.HouseCrudTest","getHouseTest"
"Проверка получения списка автомобилей пользователя, у пользователя  несколько машин","16666","Получение списка автомобилей пользователя Получение списка автомобилей пользователя - машин у пользователя: 3","","2026-07-08","passed","2026-07-08","","tests.ui.user.UserTest","tests.ui.user.UserTest","readUserWithCars"
"Тест проверяет создание японского автомобиля (Toyota Camry)","1711","Создание японского автомобиля","","2026-07-08","passed","2026-07-08","","tests.api.car.CarCrudTest","tests.api.car.CarCrudTest","createJapaneseCarTest"
"Проверка создания пользователя с невалидными данными","5880","Создание пользователя с невалидными данными Создание пользователя с невалидными данными - User(id=null, firstName=Sung, lastName=VonRueden, age=73, sex=FEMALE, money=null)","","2026-07-08","passed","2026-07-08","","tests.ui.user.UserTest","tests.ui.user.UserTest","createInvalidUser"
"Проверка переходов по основным разделам сайта","4388","checkOpeningPage(MenuOption) Проверка открытия страницы CARS_CREATE_NEW","","2026-07-08","passed","2026-07-08","","tests.ui.menu.MenuTest","tests.ui.menu.MenuTest","checkOpeningPage"
"","4555","Изменение дома","","2026-07-08","passed","2026-07-08","","tests.api.house.HouseCrudTest","tests.api.house.HouseCrudTest","updateHouseTest"
